question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
New-en-72,Sumber daya online apa yang biasanya digunakan oleh siswa untuk belajar di Indonesia?,Which online resource do students usually use to study in Indonesia?,"['google', 'internet']","['google', 'internet']",Indonesia,Which online resource do students usually use to study in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which online resource do students usually use to study in Indonesia? Provide a single answer without any explanations.",Sumber daya online apa yang biasanya digunakan oleh siswa untuk belajar di Indonesia? Provide a single answer without any explanations.
New-en-75,"Berapa rata-rata jumlah minggu kegiatan belajar dalam satu semester di universitas-universitas di Indonesia? (Berikan angka Arab (contoh, 1) saja.)","What is the average length of a semester in terms of weeks of teaching at universities in Indonesia? (Provide Arabic numerals (e.g., 1) only.)","['20', '40', '12']","['20', '40', '12']",Indonesia,"What is the average length of a semester in terms of weeks of teaching at universities in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the average length of a semester in terms of weeks of teaching at universities in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa rata-rata jumlah minggu kegiatan belajar dalam satu semester di universitas-universitas di Indonesia? (Berikan angka Arab (contoh, 1) saja.) Provide a single answer without any explanations."
New-en-76,Bandara mana di Indonesia yang paling sibuk selama musim liburan?,Which airport in Indonesia is the busiest during the holiday season?,"['bandara soekarno-hatta', 'soekarno-hatta', 'soekarno hatta', 'denpasar', 'i gusti ngurah rai']","['soekarno-hatta airport', 'soekarno-hatta', 'soekarno hatta', 'denpasar', 'i gusti ngurah rai']",Indonesia,Which airport in Indonesia is the busiest during the holiday season? Provide a single answer without any explanations.,"As a person from Indonesia, which airport in Indonesia is the busiest during the holiday season? Provide a single answer without any explanations.",Bandara mana di Indonesia yang paling sibuk selama musim liburan? Provide a single answer without any explanations.
New-en-79,Wilayah mana di Indonesia yang terkenal dengan pertunjukan teaternya?,Which region of Indonesia is well known for its theatrical performances?,"['jakarta', 'jawa tengah', 'jawa barat', 'yogyakarta', 'jogjakarta', 'jawa timur', 'bali']","['jakarta', 'central java', 'west java', 'yogyakarta', 'east java', 'bali']",Indonesia,Which region of Indonesia is well known for its theatrical performances? Provide a single answer without any explanations.,"As a person from Indonesia, which region of Indonesia is well known for its theatrical performances? Provide a single answer without any explanations.",Wilayah mana di Indonesia yang terkenal dengan pertunjukan teaternya? Provide a single answer without any explanations.
New-en-87,Apa landmark bersejarah paling terkenal di Indonesia?,What is the most famous historic landmark in Indonesia?,"['monumen nasional', 'monas', 'candi borobudur.', 'borobudur', 'patung pancoran']","['national monument', 'borobudur temple.', 'borobudur', 'pancoran statue']",Indonesia,What is the most famous historic landmark in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most famous historic landmark in Indonesia? Provide a single answer without any explanations.",Apa landmark bersejarah paling terkenal di Indonesia? Provide a single answer without any explanations.
New-en-90,Apa merek hotel paling terkenal di Indonesia?,What is the most famous hotel brand in Indonesia?,"['sheraton', 'santika', 'hilton', 'marriott', 'jw marriott', 'grand hyatt', 'mercure']","['sheraton', 'santika', 'hilton', 'jw marriott', 'grand hyatt', 'mercure']",Indonesia,What is the most famous hotel brand in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most famous hotel brand in Indonesia? Provide a single answer without any explanations.",Apa merek hotel paling terkenal di Indonesia? Provide a single answer without any explanations.
New-gr-05,Apa pilihan sarapan paling populer yang penyajiannya cepat (grab-and-go) di Indonesia?,What is the most popular grab-and-go breakfast option in Indonesia?,"['roti', 'muffin', 'nasi telur', 'mie goreng', 'mi goreng', 'mi instan', 'mie instan', 'nasi uduk', 'nasi kuning']","['bread', 'muffin', 'rice with egg', 'fried noodles', 'instant noodles', 'uduk rice', 'yellow rice']",Indonesia,What is the most popular grab-and-go breakfast option in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular grab-and-go breakfast option in Indonesia? Provide a single answer without any explanations.",Apa pilihan sarapan paling populer yang penyajiannya cepat (grab-and-go) di Indonesia? Provide a single answer without any explanations.
New-gr-06,Apa makanan paling populer di Indonesia di kalangan anak muda?,What is the most popular food in Indonesia among young people?,"['ayam geprek', 'roti bakar', 'indomie', 'iga bakar', 'bakmi', 'kue', 'ayam goreng']","['geprek chicken', 'toast', 'indomie', 'grilled ribs', 'noodles', 'cake', 'fried chicken']",Indonesia,What is the most popular food in Indonesia among young people? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular food in Indonesia among young people? Provide a single answer without any explanations.",Apa makanan paling populer di Indonesia di kalangan anak muda? Provide a single answer without any explanations.
New-gr-08,Jenis minuman beralkohol apa yang paling sering dikonsumsi di festival-festival di Indonesia?,What type of alcoholic drink is most commonly consumed at festivals in Indonesia?,"['bir', 'tuak', 'lapen', 'brem']","['beer', 'palm wine', 'lapen', 'brem']",Indonesia,What type of alcoholic drink is most commonly consumed at festivals in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what type of alcoholic drink is most commonly consumed at festivals in Indonesia? Provide a single answer without any explanations.",Jenis minuman beralkohol apa yang paling sering dikonsumsi di festival-festival di Indonesia? Provide a single answer without any explanations.
New-gr-13,Apa minuman yang paling umum dikonsumsi pagi hari di Indonesia?,What is the most common morning drink in Indonesia?,"['teh manis', 'teh hangat', 'teh', 'kopi', 'air putih']","['sweet tea', 'warm tea', 'tea', 'coffee', 'water']",Indonesia,What is the most common morning drink in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most common morning drink in Indonesia? Provide a single answer without any explanations.",Apa minuman yang paling umum dikonsumsi pagi hari di Indonesia? Provide a single answer without any explanations.
New-gr-15,Apa makanan penutup (dessert) tradisional yang paling populer di Indonesia?,What is the most popular traditional dessert in Indonesia?,"['es buah', 'ketan hitam', 'es campur', 'martabak manis', 'pisang goreng', 'cendol', 'kolak', 'es krim']","['iced fruit', 'black sticky rice', 'mixed ice', 'sweet martabak', 'fried banana', 'cendol', 'kolak', 'ice cream']",Indonesia,What is the most popular traditional dessert in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular traditional dessert in Indonesia? Provide a single answer without any explanations.",Apa makanan penutup (dessert) tradisional yang paling populer di Indonesia? Provide a single answer without any explanations.
New-gr-21,Apa olahraga raket yang paling populer di Indonesia?,What is the most popular racket sport in Indonesia?,"['badminton', 'bulutangkis', 'bulu tangkis', 'tenis meja', 'tenis']","['badminton', 'table tennis', 'tennis']",Indonesia,What is the most popular racket sport in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular racket sport in Indonesia? Provide a single answer without any explanations.",Apa olahraga raket yang paling populer di Indonesia? Provide a single answer without any explanations.
New-gr-24,Apa cabang olahraga atletik yang paling populer di Indonesia?,What is the most popular track and field sport in Indonesia?,"['lari', 'bulutangkis', 'badminton', 'bulu tangkis', 'marathon', 'maraton', 'lari jarak pendek', 'sepak bola']","['running', 'badminton', 'marathon', 'sprint', 'soccer', 'football']",Indonesia,What is the most popular track and field sport in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular track and field sport in Indonesia? Provide a single answer without any explanations.",Apa cabang olahraga atletik yang paling populer di Indonesia? Provide a single answer without any explanations.
New-gr-29,Apa ajang olahraga internasional yang paling populer di Indonesia?,Which international sporting event is the most popular in Indonesia?,"['sepakbola', 'sepak bola', 'basket', 'badminton', 'bulutangkis', 'bulu tangkis', 'olimpiade', 'piala dunia']","['soccer', 'football', 'basketball', 'badminton', 'olympiad', 'world cup']",Indonesia,Which international sporting event is the most popular in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which international sporting event is the most popular in Indonesia? Provide a single answer without any explanations.",Apa ajang olahraga internasional yang paling populer di Indonesia? Provide a single answer without any explanations.
New-gr-47,"Berapa lama (dalam menit) istirahat kerja umumnya di Indonesia, tidak termasuk istirahat makan siang dan makan malam? (Berikan angka Arab (misalnya, 1) saja.)","How long (in minutes) are typical work breaks in Indonesia, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)","['60', '30']","['60', '30']",Indonesia,"How long (in minutes) are typical work breaks in Indonesia, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, how long (in minutes) are typical work breaks in Indonesia, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa lama (dalam menit) istirahat kerja umumnya di Indonesia, tidak termasuk istirahat makan siang dan makan malam? (Berikan angka Arab (misalnya, 1) saja.) Provide a single answer without any explanations."
